Facility.ID,jurisdiction,State,Name,Address,City,Zipcode,County,County.FIPS,Latitude,Longitude,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Date
102,state,California,CALIPATRIA STATE PRISON,7018 Blair Road,Calipatria,92233,Imperial,6025,33.16569337,-115.484344,1024,349,1,0,1/27/2021
1158,state,Pennsylvania,CAMBRIDGE SPRINGS CORRECTIONAL INSTITUTION,451 Fullerton Ave,Cambridge Springs,16403,Crawford,42039,41.79709258,-80.05407359,694,83,1,0,1/27/2021
8,state,Alabama,CAMDEN COMMUNITY BASED FACILITY,1780 Alabama Hwy 221,Camden,36726,Wilcox,1131,31.99483708,-87.33312321,5,3,0,0,1/27/2021
1298,county,Texas,CAMERON COUNTY JAIL,954 E Harrison St,Brownsville,78520,Cameron,48061,25.90755,-97.49487,0,0,1,0,1/27/2021
1210,state,South Carolina,CAMILLE GRAHAM CORRECITONAL INSTITUTION,4460 Broad River Rd,Columbia,29210,Richland,45079,34.07417335,-81.09801637,52,40,0,0,1/27/2021
1159,state,Pennsylvania,CAMP HILL CORRECTIONAL INSTITUTION,2500 Lisburn Rd.,Camp Hill,17001,Cumberland,42041,40.21796687,-76.92738176,276,243,3,1,1/27/2021
1160,federal,Pennsylvania,CANAAN UNITED STATES PENITENTIARY,3057 Eric J. Williams Memorial Drive,Waymart,18472,Wayne,42127,41.56293759,-75.42133182,292,0,0,0,1/27/2021
896,state,New York,CAPE VINCENT CORRECTIONAL FACILITY,36560 State Route 12E,Cape Vincent,13618,Jefferson,36045,44.19783321,-76.18797615,2,0,0,0,1/27/2021
1908,federal,Pennsylvania,CAPITOL PAVILION RRC HARRISBURG,2012 N 4th St,Harrisburg,17102,Dauphin,42043,40.278624,-76.895869,6,0,0,0,1/27/2021
1764,state,Washington,CAPTAIN JIMMIE EVANS REGIONAL PERFORMANCE CENTER,16774 170Th Dr Se,Monroe,98272,Snohomish,53061,47.846816,-122.0030528,0,2,0,0,1/27/2021
203,state,Connecticut,CARL ROBINSON CORRECTIONAL INSTITUTION,285 Shaker Rd,Enfield,6082,Hartford,9003,42.0156533,-72.515607,296,0,0,0,1/27/2021
1749,state,Nevada,CARLIN CONSERVATION CAMP,124 Suzie Creek Rd,Carlin,89822,Elko,32007,40.72812676,-116.0837723,84,8,0,0,1/27/2021
1299,state,Texas,CAROLE YOUNG MEDICAL FACILITY,5509 Attwater Ave,Dickinson,77539,Galveston,48167,,,117,67,0,0,1/27/2021
1528,state,Virginia,CAROLINE CORRECTIONAL UNIT,31285 Camp Rd,Hanover,23069,Caroline,51033,37.83304781,-77.33043649,6,0,0,0,1/27/2021
337,state,Georgia,CARROLL COUNTY CORRECTIONAL INSTITUTION,96 Horsley Mill Road,Carrollton,30117,Carroll,13045,33.57869711,-85.04659773,3,0,0,0,1/27/2021
717,state,Mississippi,CARROLL MONTGOMERY COUNTY CORRECTIONAL FACILITY,33714 Ms Hwy 35,Vaiden,39176,Carroll,28015,33.33754675,-89.77247003,123,0,0,0,1/27/2021
653,state,Michigan,CARSON CITY CORRECTIONAL FACILITY,10274 Boyer Rd,Carson City,48811,Montcalm,26117,43.16055265,-84.8706099,2114,249,6,0,1/27/2021
1884,county,Texas,CARSON COUNTY JAIL,501 Main Street,Panhandle,79068,Carson,48065,35.34568462,-101.381647,0,0,0,0,1/27/2021
1300,federal,Texas,CARSWELL FEDERAL MEDICAL CENTER,Naval Air Station -  J St,Fort Worth,76127,Tarrant,48439,32.78409105,-97.41873632,746,0,6,0,1/27/2021
966,state,North Carolina,CARTERET CORRECTIONAL CENTER,1084 Orange St,Newport,28570,Carteret,37031,34.78213567,-76.84531101,79,0,0,0,1/27/2021
1100,state,Oklahoma,CARVER TRANSITIONAL CENTER HALFWAY HOUSE,400 S May Ave,Oklahoma City,73108,Oklahoma,40109,,,15,0,0,0,10/19/2020
1711,federal,Wyoming,CASPER REENTRY CENTER ACC,10007 Land Mark Lane,Casper,82604,Natrona,56025,,,5,0,0,0,1/27/2021
967,state,North Carolina,CASWELL CORRECTIONAL CENTER,444 County Home Rd,Blanch,27212,Caswell,37033,36.41890724,-79.34228117,111,0,0,0,1/27/2021
968,state,North Carolina,CATAWBA CORRECTIONAL CENTER,1347 Prison Camp Rd,Newton,28658,Catawba,37035,35.61581975,-81.20959244,43,0,0,0,1/27/2021
897,state,New York,CAYUGA CORRECTIONAL FACILITY,2202 State Route 38A,Moravia,13118,Cayuga,36011,42.72199926,-76.39619209,170,0,0,0,1/27/2021
1748,state,Missouri,CCC CHILLICOTHE,3151 Litton Road,Chillicothe,64601,Livingston,29117,39.83176883,-93.53619888,0,0,0,0,1/27/2021
1589,state,Washington,CEDAR CREEK CORRECTIONS CENTER,12200 Bordeaux Rd,Littlerock,98556,Thurston,53067,46.88364477,-123.1430944,0,4,0,0,1/27/2021
178,state,Colorado,CENTENNIAL CORRECTIONAL FACILITY,E Us Highway 50 Evans Blvd,Canon City,81215,Fremont,8043,38.43776663,-105.1516726,128,0,0,0,1/27/2021
1909,federal,Illinois,CENTERSTONE OF ILLINOIS RRC,1305 W Main St,Marion,62959,Williamson,17199,37.7301706,-88.941833,1,0,0,0,1/27/2021
111,state,California,CENTINELA STATE PRISON,2302 Brown Road,Imperial,92251,Imperial,6025,32.82339731,-115.7890555,842,405,1,0,1/27/2021
1756,state,Oklahoma,CENTRAL ADMINISTRATION,,,,,,35.590051,-97.486815,0,23,0,1,10/19/2020
47,state,Arizona,CENTRAL ARIZONA CORRECTIONAL FACILITY,1401 E Diversion Dam Rd,Florence,85132,Pinal,4021,33.03731012,-111.3727528,67,0,3,0,1/27/2021
48,federal,Arizona,CENTRAL ARIZONA FLORENCE CORRECTIONAL COMPLEX,1155 N Pinal Pkwy,Florence,85132,Pinal,4021,33.04417322,-111.3754981,2,0,0,0,1/27/2021
112,state,California,CENTRAL CALIFORNIA WOMENS FACILITY,23370 Road 22,Chowchilla,93610,Madera,6039,37.09368073,-120.1527098,740,261,0,0,1/27/2021
654,state,Michigan,CENTRAL MICHIGAN CORRECTIONAL FACILITY,320 N Hubbard,St Louis,48880,Gratiot,26057,43.41349391,-84.59269546,2053,223,2,1,1/27/2021
718,state,Mississippi,CENTRAL MISSISSIPPI CORRECTIONAL INSTITUTION,3794 State Hwy 468,Pearl,39208,Rankin,28121,32.22771319,-90.05899543,102,0,0,0,1/27/2021
872,state,New Mexico,CENTRAL NEW MEXICO CORRECTIONAL FACILITY,1525 Morris Rd,Los Lunas,87031,Valencia,35061,34.78774,-106.7663,284,0,11,0,1/27/2021
,,Florida,CENTRAL OFFICE,501 South Calhoun Street,Tallahassee,32399,Leon,12073,,,0,2,0,0,12/16/2020
428,state,Idaho,CENTRAL OFFICE,1299 N. Orchard St.,Boise,83706,Ada,16001,,,0,24,0,0,1/27/2021
497,state,Indiana,CENTRAL OFFICE,302 W Washington St e334,Indianapolis,46204,Marion,18097,,,0,39,0,0,1/27/2021
655,state,Michigan,CENTRAL OFFICE,16820 James Couzens,Detroit,48235,Wayne,26163,,,0,38,0,0,1/27/2021
1022,state,North Dakota,CENTRAL OFFICE,3100 Railroad Avenue,Bismarck,58502,Burleigh,38015,,,0,15,0,0,1/27/2021
1161,state,Pennsylvania,CENTRAL OFFICE,1920 Technology Pkwy,Mechanicsburg,17050,,,40.27662,-76.98427,0,15,0,0,1/27/2021
1505,state,Vermont,CENTRAL OFFICE,103 S Main St,Waterbury Village,5676,Washington,50023,,,0,0,0,0,1/27/2021
1664,state,Wisconsin,CENTRAL OFFICE,3099 E Washington Ave,Madison,53707,Dane,55025,,,0,45,0,0,1/27/2021
238,federal,District of Columbia,CENTRAL OFFICE HEADQUARTERS,320 FIRST STREET NW,Washington,20536,DC,11001,,,0,0,0,0,1/27/2021
838,state,New Jersey,CENTRAL OFFICE HEADQUARTERS,1300 Stuyvesant Ave,Trenton,8618,,,40.2428226,-74.7920944,0,114,0,0,1/27/2021
969,state,North Carolina,CENTRAL PRISON,1300 Western Blvd,Raleigh,27606,Wake,37183,35.77759538,-78.65503194,127,0,4,0,1/27/2021
839,state,New Jersey,CENTRAL RECEPTION AND ASSIGNMENT FACILITY,2401 Stuyvesant Avenue,Trenton,8628,Mercer,34021,40.24759594,-74.80452607,365,137,2,0,1/27/2021
1626,state,West Virginia,CENTRAL REGIONAL JAIL,1255 Dyer Hill Rd,Sutton,26601,Braxton,54007,38.69744845,-80.65676332,313,0,0,0,1/27/2021
338,state,Georgia,CENTRAL STATE PRISON,4600 Fulton Mill Rd,Macon,31208,Bibb,13021,32.77682714,-83.75181934,34,34,0,0,1/27/2021
1493,state,Utah,CENTRAL UTAH CORRECTIONAL FACILITY GUNNISON,255 E 300 N St,Gunnison,84634,Sanpete,49039,39.16624296,-111.811498,1010,0,3,0,1/27/2021
1529,state,Virginia,CENTRAL VIRGINIA CORRECTIONAL UNIT 13,6900 Courthouse Rd,Chesterfield,23832,Chesterfield,51041,37.40327719,-77.56347251,57,0,0,0,1/27/2021
451,state,Illinois,CENTRALIA CORRECTIONAL CENTER,9330 Shattuc Road,Centralia,62801,Clinton,17027,38.55384409,-89.19170102,115,133,0,0,1/27/2021
,,Florida,CENTURY CI,400 TEDDER RD,Century,32535,Escambia,12033,,,774,47,0,0,12/16/2020
,,Florida,CFRC,7000 H C KELLEY RD,Orlando,32831,Orange,12095,,,279,100,0,0,12/16/2020
498,state,Indiana,CHAIN OLAKES CORRECTIONAL FACILITY,3516 E 75 South,Albion,46701,Noble,18113,41.33701028,-85.35310253,83,5,0,0,1/27/2021
656,state,Michigan,CHARLES E EGELER RECEPTION AND GUIDANCE CENTER,3855 Cooper St,Jackson,49201,Jackson,26075,42.3000507,-84.3910401,1757,186,8,0,1/27/2021
1974,state,West Virginia,CHARLESTON COMMUNITY CORRECTIONS,1356 Hansford St,Charleston,25301,Kanawha,54039,38.647285,-80.618327,0,0,0,0,1/27/2021
,,Florida,CHARLOTTE CI,33123 OIL WELL RD,Punta Gorda,33955,Charlotte,12015,,,54,29,0,0,12/16/2020
1035,federal,Not Available,CHASE CENTER,,,,,,,,1,0,0,0,1/27/2021
1910,federal,Michigan,CHERRY STREET SERVICES INC,8333 Townsend St,Detroit,48213,Wayne,26163,44.844176,-85.660493,18,0,0,0,1/27/2021
602,state,Maryland,CHESAPEAKE DETENTION FACILITY,401 E Madison St,Baltimore,21202,Baltimore City,24510,39.29832772,-76.60941485,97,71,0,0,1/27/2021
204,state,Connecticut,CHESHIRE CORRECTIONAL INSTITUTION,900 Highland Ave,Cheshire,6410,New Haven,9009,41.52149124,-72.9017651,395,0,0,0,1/27/2021
1162,state,Pennsylvania,CHESTER CORRECTIONAL INSTIUTION,500 East Fourth St,Chester,19013,Delaware,42045,39.8512448,-75.35133809,216,170,10,0,1/27/2021
1530,state,Virginia,CHESTERFIELD WOMENS COMMUNITY CORRECTIONS ALTERNATIVE PROGRAM,7000 Courthouse Rd,Chesterfield,23832,Chesterfield,51041,37.40106511,-77.55852936,0,0,0,0,1/27/2021
453,federal,Illinois,CHICAGO METROPOLITAN CORRECTIONAL CENTER,71 West Van Buren Street,Chicago,60605,Cook,17031,41.87658453,-87.63048213,216,0,0,0,1/27/2021
1628,state,West Virginia,CHICK BUCKBEE JUVENILE CENTER,1 Jerry Ln,Augusta,26704,Hampshire,54027,,,1,0,0,0,1/27/2021
719,state,Mississippi,CHICKASAW COUNTY CORRECTIONAL FACILITY,120 Lancaster Circle,Houston,38851,Chickasaw,28017,33.92045894,-89.02197885,18,0,0,0,1/27/2021
9,state,Alabama,CHILDERSBURG COMMUNITY BASED FACILITY,13501 Plant Rd,Alpine,35014,Talladega,1121,33.36493323,-86.33219762,5,14,0,0,1/27/2021
1068,state,Ohio,CHILLICOTHE CORRECTIONAL INSTITUTION,15802 State Route N 104,Chillicothe,45601,Ross,39141,39.36915278,-83.00182891,288,152,11,0,1/27/2021
659,state,Michigan,CHIPPEWA CORRECTIONAL FACILITY,4269 W. M-80,Kincheloe,49784,Chippewa,26033,46.25739619,-84.45543766,1803,180,8,0,1/27/2021
1665,state,Wisconsin,CHIPPEWA VALLEY CORRECTIONAL TREATMENT FACILITY,2909 E Park Ave,Chippewa Falls,54729,Chippewa,55017,44.92848135,-91.34985973,293,37,0,0,1/27/2021
1506,state,Vermont,CHITTENDEN REGIONAL CORRECTIONAL FACILITY,7 Farrell St,South Burlington,5403,Chittenden,50007,44.4465271,-73.2056379,1,11,0,0,1/27/2021
113,state,California,CHUCKAWALLA VALLEY STATE PRISON,19025 Wiley'S Well Road,Blythe,92225,Riverside,6065,33.56257951,-114.9095058,1779,268,9,0,1/27/2021
1101,state,Oklahoma,CIMARRON CORRECTIONAL FACILITY PRIVATE PRISON,3200 S Kings Hwy,Cushing,74023,Payne,40119,35.94423033,-96.78224702,49,0,1,0,10/19/2020
74,federal,Arkansas,CITY FAITH LITTLE ROCK AR,1401 Garfield Dr,Little Rock,72204,Pulaski,5119,,,1,0,0,0,1/27/2021
1590,state,Washington,CLALLAM BAY CORRECTIONS CENTER,1830 Eagle Crest Way,Clallam Bay,98326,Clallam,53009,48.23919769,-124.2869803,0,13,0,0,1/27/2021
1102,state,Oklahoma,CLARA WATERS COMMUNITY CORRECTIONS CENTER,9901 N I-35 Service Rd,Oklahoma City,73131,Oklahoma,40109,35.57196871,-97.44912947,19,2,0,0,10/19/2020
527,state,Iowa,CLARINDA CORRECTIONAL FACILITY,2000 North 16Th Street,Clarinda,51632,Page,19145,40.76249094,-95.03582563,599,60,1,0,1/27/2021
339,state,Georgia,CLARKE COUNTY CORRECTIONAL INSTITUTION,2825 County Farm Road,Athens,30601,Clarke,13059,33.94472297,-83.33031431,15,0,0,0,1/27/2021
340,state,Georgia,CLAYTON COUNTY CORRECTIONAL INSTITUTION,11420 S.L.R. Blvd,Lovejoy,30250,Clayton,13063,,,0,0,0,0,1/27/2021
341,state,Georgia,CLAYTON TRANSITIONAL CENTER,242 Falcon Dr,Forest Park,30297,Clayton,13063,33.62430193,-84.3976813,7,9,0,0,1/27/2021
1302,state,Texas,CLEMENS UNIT,11034 Hwy 36,Brazoria,77422,Brazoria,48039,28.98965784,-95.51824122,102,57,0,0,1/27/2021
1303,state,Texas,CLEMENTS UNIT,9601 Spur 591,Amarillo,79107,Potter,48375,35.24148168,-101.7305376,634,277,0,0,1/27/2021
898,state,New York,CLINTON CORRECTIONAL FACILITY,1156 Rt. 374,Dannemora,12929,Clinton,36019,44.72355588,-73.72131852,189,0,1,0,1/27/2021
840,state,New Jersey,CLINTON HOUSE,21 N Clinton Ave,Trenton,8609,Mercer,34021,,,0,0,0,0,1/27/2021
603,state,Maryland,CMCF CENTRAL MARYLAND CF,7301 Buttercup Rd,Sykesville,21784,Carroll,24013,,,114,33,2,0,1/27/2021
1163,state,Pennsylvania,COAL TOWNSHIP CORRECTIONAL INSTITUTION,1 Kelley Dr,Coal Township,17866,Northumberland,42097,40.80645022,-76.55181136,401,131,0,0,1/27/2021
342,state,Georgia,COASTAL STATE PRISON,200 Gulf Stream Rd,Garden City,31418,Chatham,13051,32.13759217,-81.18656693,70,17,6,0,1/27/2021
343,state,Georgia,COFFEE CORRECTIONAL FACILITY,1153 North Liberty Street,Nicholls,31554,Coffee,13069,31.53063543,-82.63791259,235,0,5,0,1/27/2021
1134,state,Oregon,COFFEE CREEK CORRECTIONAL FACILITY,24499 Sw Grahams Ferry Rd,Wilsonville,97070,Washington,41067,45.34172862,-122.7907217,191,39,0,0,1/27/2021
1135,state,Oregon,COFFEE CREEK INTATE CENTER,24499 SW Grahams Ferry Rd,Wilsonville,97070,Clackamas,41005,,,70,12,0,0,1/27/2021
1531,state,Virginia,COFFEEWOOD CORRECTIONAL CENTER,12352 Coffeewood Dr,Mitchells,22729,Culpeper,51047,38.36377873,-78.01763116,674,0,1,0,1/27/2021
1304,state,Texas,COFFIELD UNIT,2661 Fm 2054,Tennessee Colony,75884,Anderson,48001,31.7893033,-95.89287963,1322,166,0,0,1/27/2021
1532,state,Virginia,COLD SPRINGS COMMUNITY CORRECTIONS ALTERNATIVE PROGRAM,221 Spitler Circle,Greenville,24440,Augusta,51015,37.99239717,-79.15135882,31,0,0,0,1/27/2021
1533,state,Virginia,COLD SPRINGS CORRECTIONAL UNIT 10,221 Spitler Circle,Greenville,24440,Augusta,51015,37.99239717,-79.15135882,64,0,0,0,1/27/2021
1305,state,Texas,COLE STATE JAIL,3801 Silo Rd,Bonham,75418,Fannin,48147,33.5917908,-96.22587286,127,53,0,0,1/27/2021
251,federal,Florida,COLEMAN I UNITED STATES PENITENTIARY,846 Northeast 54Th Terrace,Sumterville,33521,Sumter,12119,28.7737905,-82.00445251,68,0,0,0,1/27/2021
252,federal,Florida,COLEMAN II UNITED STATES PENITENTIARY,846 Northeast 54Th Terrace,Sumterville,33521,Sumter,12119,28.7628994,-82.0011646,218,0,1,0,1/27/2021
253,federal,Florida,COLEMAN LOW FEDERAL CORRECTIONAL INSTITUTION,846 Northeast 54Th Terrace,Sumterville,33521,Sumter,12119,28.7692474,-82.010479,246,0,1,1,1/27/2021
254,federal,Florida,COLEMAN MEDIUM FEDERAL CORRECTIONAL INSTITUTION,846 Northeast 54Th Terrace,Sumterville,33521,Sumter,12119,28.7662507,-82.00753865,340,0,3,0,1/27/2021
1306,county,Texas,COLLIN COUNTY JAIL,4300 Community Ave,Mckinney,75071,Collin,48085,33.24567,-96.63427,0,0,0,0,1/27/2021
899,state,New York,COLLINS CORRECTIONAL FACILITY,P.O. Box 490 -  Middle Rd,Collins,14034,Erie,36029,42.49183185,-78.93895204,38,0,0,0,1/27/2021
179,state,Colorado,COLORADO CORRECTIONAL CENTER,15445 South Golden Road,Golden,80401,Jefferson,8059,39.73493736,-105.171343,1,0,0,0,1/27/2021
180,state,Colorado,COLORADO STATE PENITENTIARY,E Us Highway 50 Evans Blvd,Canon City,81215,Fremont,8043,38.44080528,-105.1580096,130,0,0,0,1/27/2021
181,state,Colorado,COLORADO TERRITORIAL CORRECTIONAL FACILITY,275 West United States Highway 50,Canon City,81215,Fremont,8043,38.43802317,-105.2486951,575,0,4,0,1/27/2021
344,state,Georgia,COLQUITT COUNTY CORRECTIONAL INSTITUTION,200 South Vandenberg Drive,Moultrie,31768,Colquitt,13071,31.12973082,-83.70786594,11,0,0,0,1/27/2021
,,Florida,COLUMBIA CI,7906 EAST HIGHWAY 90,Lake City,32055,Columbia,12023,,,1369,100,0,0,12/16/2020
1666,state,Wisconsin,COLUMBIA CORRECTIONAL INSTITUTION,2925 Columbia Dr,Portage,53901,Columbia,55021,43.56623534,-89.48969737,281,79,0,0,1/27/2021
1136,state,Oregon,COLUMBIA RIVER CORRECTIONAL INSTITUTION,9111 Ne Sunderland Ave,Portland,97211,Multnomah,41051,45.58922255,-122.6369234,245,24,0,0,1/27/2021
971,state,North Carolina,COLUMBUS CORRECTIONAL INSTITUTION,1255 Prison Camp Rd,Whiteville,28472,Columbus,37047,34.27835912,-78.71957039,136,0,0,0,1/27/2021
841,state,New Jersey,COLUMBUS HOUSE,377 Enterprise Way,Trenton,8638,Mercer,34021,,,6,0,0,0,1/27/2021
345,state,Georgia,COLUMBUS TRANSITIONAL CENTER,3900 Schatulga Road,Columbus,31907,Muscogee,13215,32.49407873,-84.86892761,4,3,0,0,1/27/2021
346,state,Georgia,COLWELL PROBATION DETENTION CENTER,189 Beasley St,Blairsville,30512,Union,13291,,,0,1,0,0,1/27/2021
1911,federal,Ohio,COMMUNITY CORRECTIONS ASSOCIATION RRC YOUNGSTOWN,1507 Market St,Youngstown,44507,Mahoning,39099,41.085716,-80.656492,4,0,0,0,1/27/2021
,,Florida,COMMUNITY CORRECTIONS REGION 1,10650 SOUTHWEST 46TH STREET,Jasper,10650,Hamilton,12047,,,0,33,0,0,12/16/2020
,,Florida,COMMUNITY CORRECTIONS REGION 2,921 North Davis Street,Jacksonville,32209,Duval,12031,,,0,32,0,0,12/16/2020
,,Florida,COMMUNITY CORRECTIONS REGION 3,2002 E 26TH AVENUE,Tampa,33605,Hillsborough,12057,,,0,85,0,0,12/16/2020
,,Florida,COMMUNITY CORRECTIONS REGION 4,1641 WORTHINGTON ROAD,West Palm Beach Fl,33409,Palm Beach,12099,,,0,72,0,0,12/16/2020
1591,state,Washington,COMMUNITY CORRECTIONS SECTION 1,,,,,,,,0,12,0,0,1/27/2021
1592,state,Washington,COMMUNITY CORRECTIONS SECTION 2,,,,,,,,0,21,0,0,1/27/2021
1593,state,Washington,COMMUNITY CORRECTIONS SECTION 3,,,,,,,,0,3,0,0,1/27/2021
1594,state,Washington,COMMUNITY CORRECTIONS SECTION 4,,,,,,,,0,7,0,0,1/27/2021
1595,state,Washington,COMMUNITY CORRECTIONS SECTION 5,,,,,,,,0,7,0,0,1/27/2021
1596,state,Washington,COMMUNITY CORRECTIONS SECTION 6,,,,,,,,0,14,0,0,1/27/2021
1597,state,Washington,COMMUNITY CORRECTIONS SECTION 7,,,,,,,,0,7,0,0,1/27/2021
1729,state,Delaware,COMMUNITY CORRECTIONS TREATMENT CENTER,23203 Dupont Blvd,Georgetown,19947,Sussex,10005,38.66005,-75.37025,0,0,0,0,1/27/2021
499,federal,Indiana,COMMUNITY EDUCATION CENTERS IN,,,,,,,,1,0,0,0,1/27/2021
1912,federal,South Dakota,COMMUNITY EDUCATION CENTERS RRC RAPID CITY,5031 SD-79,Rapid City,57701,Pennington,46103,44.0886284,-103.2010054,1,0,0,0,1/27/2021
1913,federal,North Dakota,COMMUNITY EXTENDED NUCLEAR TRANSITIONAL RESIDENCE FARGO,3501 Westrac Dr S.,Fargo,58103,Cass,38017,46.8664267,-96.8404784,9,0,0,0,1/27/2021
1914,federal,North Dakota,COMMUNITY EXTENDED NUCLEAR TRANSITIONAL RESIDENCE MANDAN,100 6th Ave SE,Mandan,58554,Morton,38059,46.8296936,-100.9311397,2,0,0,0,1/27/2021
1598,state,Washington,COMMUNITY MEDICAL CENTER,,,,,,,,1,0,0,0,1/27/2021
1915,federal,New York,COMMUNITY RESOURCES FOR JUSTICE RRC BUFFALO,117 Glenwood Ave,Buffalo,14209,Erie,36029,42.9122502,-78.8634379,3,0,0,0,1/27/2021
1761,state,Tennessee,COMMUNITY SERVICES AND REHABILITATION,,,,,,35.858564,-86.349357,0,218,0,2,1/27/2021
1036,federal,Not Available,COMMUNITY SOLUTIONS INC,,,,,,,,3,0,0,0,1/27/2021
1308,state,Texas,CONNALLY UNIT,899 Fm 632,Kenedy,78119,Karnes,48255,28.77516388,-97.83439401,383,96,0,0,1/27/2021
454,county,Illinois,COOK COUNTY JAIL,2700 South California Avenue,Chicago,60608,Cook,17031,41.8425,-87.6971,551,568,7,4,1/8/2021
1885,county,Texas,COOKE COUNTY JAIL,300 County Rd 451,Gainesville,76240,Cooke,48097,33.64935339,-97.16844248,0,0,0,0,1/27/2021
632,federal,Massachusetts,COOLIDGE HOUSE,307 Huntington Avenue,Boston,2115,Suffolk,25025,,,8,0,0,0,1/27/2021
661,state,Michigan,COOPER STREET CORRECTIONAL FACILITY,3100 Cooper St,Jackson,49201,Jackson,26075,42.29594082,-84.39699376,1215,153,5,0,1/27/2021
1669,state,Wisconsin,COPPER LAKE SCHOOL LINCOLN HILLS SCHOOL,W4380 Copper Lake Ave,Irma,54442,Lincoln,55069,,,24,0,0,0,1/27/2021
114,federal,California,CORRECTIONAL ALTERNATIVES INC RRC SAN DIEGO,551 S 35th St,San Diego,92113,San Diego,6073,,,14,0,0,0,1/27/2021
825,state,New Hampshire,CORRECTIONAL FACILITY FOR WOMEN,317 Mast Rd,Goffstown,3045,Hillsborough,33011,43.01027263,-71.53962687,16,11,0,0,1/27/2021
500,state,Indiana,CORRECTIONAL INDUSTRIAL FACILITY,5124 W Reformatory Rd,Pendleton,46064,Madison,18095,39.97598494,-85.77135909,135,104,3,0,1/27/2021
1069,state,Ohio,CORRECTIONAL RECEPTION CENTER,11271 State Route 762,Orient,43146,Pickaway,39129,39.80018043,-83.14925654,1124,169,2,2,1/27/2021
842,state,New Jersey,CORRECTIONAL STAFF TRAINING ACADEMY,Grace Hill Road -  P.O. Box 500,Monroe Township,8831,Middlesex,34023,40.34246128,-74.39847856,0,2,0,0,1/27/2021
115,state,California,CORRECTIONAL TRAINING FACILITY,Soledad Prison Road,Soledad,93960,Monterey,6053,36.46964789,-121.3822324,2657,324,16,0,1/27/2021
1762,state,Tennessee,CORRECTIONS ACADEMY,1314 S Jackson St,Tullahoma,37388,,,35.3412656,-86.1911927,0,13,0,0,1/27/2021
206,state,Connecticut,CORRIGAN RADGOWSKI CORRECTIONAL CENTER,986 Norwich-New London Turnpike,Uncasville,6382,New London,9011,41.45418432,-72.11217243,298,0,0,0,1/27/2021
1310,state,Texas,COTULLA UNIT,610 Fm 624,Cotulla,78014,La Salle,48283,28.43623114,-99.21657528,173,58,0,0,1/27/2021
347,state,Georgia,COWETA COUNTY CORRECTIONAL INSTITUTION,101 Selt Road,Newnan,30263,Coweta,13077,33.39536115,-84.82112952,84,0,0,0,1/27/2021
901,state,New York,COXSACKIE CORRECTIONAL FACILITY,11260 Route 9 West,Coxsackie,12051,Greene,36039,42.34343205,-73.83578762,148,0,4,0,1/27/2021
1599,state,Washington,COYOTE RIDGE CORRECTIONS CENTER,1301 N Ephrata Ave,Connell,99326,Franklin,53021,46.68038763,-118.8524025,394,161,2,0,1/27/2021
973,state,North Carolina,CRAGGY CORRECTIONAL CENTER,2992 Riverside Drive,Asheville,28804,Buncombe,37021,35.66356803,-82.61517732,174,0,0,0,1/27/2021
1311,state,Texas,CRAIN UNIT,1401 State School Rd,Gatesville,76599,Coryell,48099,31.46993242,-97.73382389,267,155,0,0,1/27/2021
1198,state,Rhode Island,CRANSTON ADULT WOMENS CORRECTIONAL INSTITUTION,18 Slate Hill Rd,Cranston,2920,Providence,44007,41.74878365,-71.46383741,41,27,1,0,1/27/2021
974,state,North Carolina,CRAVEN CORRECTIONAL INSTITUTION,600 Alligator Rd,Vanceboro,28586,Craven,37049,35.31703318,-77.11802203,508,0,0,0,1/27/2021
1767,county,Wisconsin,CRIMINAL JUSTICE FACILITY,949 N 9Th St,Milwaukee,53233,Milwaukee,55079,43.04263885,-87.92378519,0,0,0,0,1/27/2021
,,Florida,CROSS CITY CI,568 NE 255TH ST,Cross City,32628,Dixie,12029,,,306,63,0,0,12/16/2020
1313,federal,Texas,CROSSPOINT INC RRC SAN ANTONIO,301 Yucca St,San Antonio,78203,Bexar,48029,,,15,0,0,0,1/27/2021
455,state,Illinois,CROSSROADS ADULT TRANSITION CENTER,3210 West Arthington Street,Chicago,60624,Cook,17031,41.87048357,-87.70635938,5,1,0,0,1/27/2021
778,state,Montana,CROSSROADS CORRECTIONAL CENTER,50 Crossroads Dr,Shelby,59474,Toole,30101,48.50205636,-111.8945309,299,0,0,0,1/27/2021
182,state,Colorado,CROWLEY COUNTY CORRECTIONAL FACILITY,6564 Highway 96,Olney Springs,81062,Crowley,8025,38.15673868,-103.9573023,594,0,1,0,1/27/2021
348,federal,Georgia,CSC DISMAS CHARITIES RRC ATLANTA,1010 W. Peachtree St. NE,Atlanta,30309,Fulton,13121,,,5,0,0,0,1/27/2021
604,federal,Maryland,CUMBERLAND FEDERAL CORRECTIONAL INSTITUTION,14601 Burbridge Rd Se,Cumberland,21502,Allegany,24001,39.59681,-78.75294,387,0,0,0,1/27/2021
