date,county,fips,Staff Confirmed Cases,Patients Confirmed Cases,Staff Deaths,Patients Deaths,state,state2
2020-10-13,San Mateo,81,197,340,4,48,California,CA
2020-10-13,Santa Barbara,83,157,176,1,12,California,CA
2020-10-13,Santa Clara,85,560,562,3,38,California,CA
2020-10-13,Santa Cruz,87,29,45,0,1,California,CA
2020-10-13,Shasta,89,57,87,0,20,California,CA
2020-10-13,Siskiyou,93,1,0,0,0,California,CA
2020-10-13,Solano,95,72,171,1,14,California,CA
2020-10-13,Sonoma,97,288,475,1,27,California,CA
2020-10-13,Stanislaus,99,523,823,1,103,California,CA
2020-10-13,Sutter,101,32,3,0,0,California,CA
2020-10-13,Tehama,103,1,1,0,0,California,CA
2020-10-13,Trinity,105,1,0,0,0,California,CA
2020-10-13,Tulare,107,401,577,1,101,California,CA
2020-10-13,Tuolumne,109,12,0,0,0,California,CA
2020-10-13,Ventura,111,375,373,1,15,California,CA
2020-10-13,Yolo,113,63,70,1,18,California,CA
2020-10-13,Yuba,115,2,1,0,1,California,CA
2020-10-14,Alameda,1,664,1097,6,96,California,CA
2020-10-14,Amador,5,23,52,0,17,California,CA
2020-10-14,Butte,7,107,160,1,7,California,CA
2020-10-14,Calaveras,9,17,50,0,1,California,CA
2020-10-14,Colusa,11,42,30,0,2,California,CA
2020-10-14,Contra Costa,13,271,454,4,56,California,CA
2020-10-14,Del Norte,15,1,0,0,0,California,CA
2020-10-14,El Dorado,17,4,2,0,0,California,CA
2020-10-14,Fresno,19,474,515,4,67,California,CA
2020-10-14,Glenn,21,1,0,0,0,California,CA
2020-10-14,Humboldt,23,4,2,1,2,California,CA
2020-10-14,Imperial,25,125,159,1,19,California,CA
2020-10-14,Inyo,27,20,55,0,1,California,CA
2020-10-14,Kern,29,488,541,0,32,California,CA
2020-10-14,Kings,31,79,91,0,23,California,CA
2020-10-14,Lake,33,24,69,0,2,California,CA
2020-10-14,Lassen,35,1,0,0,0,California,CA
2020-10-14,Los Angeles,37,8021,11960,65,1874,California,CA
2020-10-14,Madera,39,112,195,0,21,California,CA
2020-10-14,Marin,41,201,297,2,45,California,CA
2020-10-14,Mendocino,45,5,27,1,2,California,CA
2020-10-14,Merced,47,49,85,1,2,California,CA
2020-10-14,Modoc,49,1,0,0,0,California,CA
2020-10-14,Monterey,53,114,41,0,4,California,CA
2020-10-14,Napa,55,23,53,1,12,California,CA
2020-10-14,Nevada,57,6,15,0,2,California,CA
2020-10-14,Orange,59,1857,2357,10,327,California,CA
2020-10-14,Placer,61,27,66,0,8,California,CA
2020-10-14,Plumas,63,1,0,0,0,California,CA
2020-10-14,Riverside,65,1220,1776,7,146,California,CA
2020-10-14,Sacramento,67,614,885,3,81,California,CA
2020-10-14,San Benito,69,3,3,1,3,California,CA
2020-10-14,San Bernardino,71,1163,1949,10,150,California,CA
2020-10-14,San Diego,73,983,1319,5,137,California,CA
2020-10-14,San Francisco,75,230,258,1,33,California,CA
2020-10-14,San Joaquin,77,735,1012,2,97,California,CA
2020-10-14,San Luis Obispo,79,33,29,0,4,California,CA
2020-10-14,San Mateo,81,199,342,4,48,California,CA
2020-10-14,Santa Barbara,83,157,176,1,12,California,CA
2020-10-14,Santa Clara,85,561,564,3,38,California,CA
2020-10-14,Santa Cruz,87,29,45,0,1,California,CA
2020-10-14,Shasta,89,57,89,0,21,California,CA
2020-10-14,Siskiyou,93,1,0,0,0,California,CA
2020-10-14,Solano,95,72,171,1,14,California,CA
2020-10-14,Sonoma,97,289,476,1,28,California,CA
2020-10-14,Stanislaus,99,524,823,1,103,California,CA
2020-10-14,Sutter,101,32,3,0,0,California,CA
2020-10-14,Tehama,103,1,1,0,0,California,CA
2020-10-14,Trinity,105,1,0,0,0,California,CA
2020-10-14,Tulare,107,402,577,1,101,California,CA
2020-10-14,Tuolumne,109,12,0,0,0,California,CA
2020-10-14,Ventura,111,385,373,1,15,California,CA
2020-10-14,Yolo,113,64,80,1,18,California,CA
2020-10-14,Yuba,115,2,1,0,1,California,CA
2020-10-15,Alameda,1,671,1103,6,96,California,CA
2020-10-15,Amador,5,23,52,0,17,California,CA
2020-10-15,Butte,7,108,161,1,8,California,CA
2020-10-15,Calaveras,9,17,50,0,1,California,CA
2020-10-15,Colusa,11,42,30,0,2,California,CA
2020-10-15,Contra Costa,13,271,454,4,56,California,CA
2020-10-15,Del Norte,15,1,0,0,0,California,CA
2020-10-15,El Dorado,17,4,2,0,0,California,CA
2020-10-15,Fresno,19,464,515,4,67,California,CA
2020-10-15,Glenn,21,1,0,0,0,California,CA
2020-10-15,Humboldt,23,4,2,1,2,California,CA
2020-10-15,Imperial,25,125,159,1,19,California,CA
2020-10-15,Inyo,27,20,55,0,1,California,CA
2020-10-15,Kern,29,488,541,0,32,California,CA
2020-10-15,Kings,31,79,91,0,23,California,CA
2020-10-15,Lake,33,36,82,0,2,California,CA
2020-10-15,Lassen,35,1,0,0,0,California,CA
2020-10-15,Los Angeles,37,8051,11969,65,1878,California,CA
2020-10-15,Madera,39,112,195,0,21,California,CA
2020-10-15,Marin,41,201,297,2,45,California,CA
2020-10-15,Mendocino,45,5,27,1,2,California,CA
2020-10-15,Merced,47,49,85,1,2,California,CA
2020-10-15,Modoc,49,1,0,0,0,California,CA
2020-10-15,Monterey,53,117,42,0,4,California,CA
2020-10-15,Napa,55,23,53,1,12,California,CA
2020-10-15,Nevada,57,6,15,0,2,California,CA
2020-10-15,Orange,59,1863,2358,10,327,California,CA
2020-10-15,Placer,61,27,66,0,8,California,CA
2020-10-15,Plumas,63,1,0,0,0,California,CA
2020-10-15,Riverside,65,1220,1776,7,146,California,CA
2020-10-15,Sacramento,67,614,891,3,81,California,CA
2020-10-15,San Benito,69,3,3,1,3,California,CA
2020-10-15,San Bernardino,71,1177,1960,10,150,California,CA
2020-10-15,San Diego,73,984,1319,5,137,California,CA
2020-10-15,San Francisco,75,230,259,1,33,California,CA
2020-10-15,San Joaquin,77,737,1012,2,97,California,CA
2020-10-15,San Luis Obispo,79,33,29,0,4,California,CA
2020-10-15,San Mateo,81,199,342,4,48,California,CA
2020-10-15,Santa Barbara,83,157,176,1,12,California,CA
2020-10-15,Santa Clara,85,564,577,3,38,California,CA
2020-10-15,Santa Cruz,87,29,45,0,11,California,CA
2020-10-15,Shasta,89,57,89,0,21,California,CA
2020-10-15,Siskiyou,93,1,0,0,0,California,CA
2020-10-15,Solano,95,72,171,1,14,California,CA
2020-10-15,Sonoma,97,289,476,1,29,California,CA
2020-10-15,Stanislaus,99,525,823,1,103,California,CA
2020-10-15,Sutter,101,33,3,0,0,California,CA
2020-10-15,Tehama,103,1,19,0,0,California,CA
2020-10-15,Trinity,105,1,0,0,0,California,CA
2020-10-15,Tulare,107,413,577,1,101,California,CA
2020-10-15,Tuolumne,109,12,0,0,0,California,CA
2020-10-15,Ventura,111,385,373,1,15,California,CA
2020-10-15,Yolo,113,64,80,1,18,California,CA
2020-10-15,Yuba,115,2,1,0,1,California,CA
2020-10-16,Alameda,1,671,1103,6,96,California,CA
2020-10-16,Amador,5,23,52,0,17,California,CA
2020-10-16,Butte,7,108,161,1,8,California,CA
2020-10-16,Calaveras,9,17,50,0,1,California,CA
2020-10-16,Colusa,11,42,30,0,2,California,CA
2020-10-16,Contra Costa,13,272,454,4,56,California,CA
2020-10-16,Del Norte,15,1,0,0,0,California,CA
2020-10-16,El Dorado,17,4,2,0,0,California,CA
2020-10-16,Fresno,19,465,516,4,67,California,CA
2020-10-16,Glenn,21,1,0,0,0,California,CA
2020-10-16,Humboldt,23,4,2,1,2,California,CA
2020-10-16,Imperial,25,125,159,1,19,California,CA
2020-10-16,Inyo,27,20,55,0,1,California,CA
2020-10-16,Kern,29,495,541,0,32,California,CA
2020-10-16,Kings,31,79,91,0,23,California,CA
2020-10-16,Lake,33,38,83,0,2,California,CA
2020-10-16,Lassen,35,1,0,0,0,California,CA
2020-10-16,Los Angeles,37,8076,11986,65,1882,California,CA
2020-10-16,Madera,39,112,195,0,21,California,CA
2020-10-16,Marin,41,201,297,2,45,California,CA
2020-10-16,Mendocino,45,5,27,1,2,California,CA
2020-10-16,Merced,47,49,85,1,2,California,CA
2020-10-16,Modoc,49,1,0,0,0,California,CA
2020-10-16,Monterey,53,117,42,0,4,California,CA
2020-10-16,Napa,55,23,53,1,12,California,CA
2020-10-16,Nevada,57,6,15,0,2,California,CA
2020-10-16,Orange,59,1867,2359,10,327,California,CA
2020-10-16,Placer,61,27,66,0,8,California,CA
2020-10-16,Plumas,63,1,0,0,0,California,CA
2020-10-16,Riverside,65,1222,1777,7,146,California,CA
2020-10-16,Sacramento,67,617,892,3,81,California,CA
2020-10-16,San Benito,69,3,3,1,3,California,CA
2020-10-16,San Bernardino,71,1180,1967,10,150,California,CA
2020-10-16,San Diego,73,986,1319,5,137,California,CA
2020-10-16,San Francisco,75,230,259,1,33,California,CA
2020-10-16,San Joaquin,77,740,1012,2,97,California,CA
2020-10-16,San Luis Obispo,79,33,29,0,4,California,CA
2020-10-16,San Mateo,81,199,342,4,48,California,CA
2020-10-16,Santa Barbara,83,157,176,1,12,California,CA
2020-10-16,Santa Clara,85,572,577,3,38,California,CA
2020-10-16,Santa Cruz,87,29,45,0,11,California,CA
2020-10-16,Shasta,89,57,89,0,22,California,CA
2020-10-16,Siskiyou,93,1,0,0,0,California,CA
2020-10-16,Solano,95,73,171,1,14,California,CA
2020-10-16,Sonoma,97,289,477,1,29,California,CA
2020-10-16,Stanislaus,99,526,826,1,103,California,CA
2020-10-16,Sutter,101,34,3,0,0,California,CA
2020-10-16,Tehama,103,11,22,0,0,California,CA
2020-10-16,Trinity,105,1,0,0,0,California,CA
2020-10-16,Tulare,107,413,577,1,101,California,CA
2020-10-16,Tuolumne,109,12,0,0,0,California,CA
2020-10-16,Ventura,111,385,373,1,15,California,CA
2020-10-16,Yolo,113,64,80,1,18,California,CA
2020-10-16,Yuba,115,2,1,0,1,California,CA
2020-10-17,Alameda,1,672,1103,6,96,California,CA
2020-10-17,Amador,5,23,52,0,17,California,CA
2020-10-17,Butte,7,108,161,1,8,California,CA
2020-10-17,Calaveras,9,17,51,0,1,California,CA
2020-10-17,Colusa,11,42,30,0,2,California,CA
2020-10-17,Contra Costa,13,272,454,4,56,California,CA
2020-10-17,Del Norte,15,1,0,0,0,California,CA
2020-10-17,El Dorado,17,4,2,0,0,California,CA
2020-10-17,Fresno,19,465,516,4,67,California,CA
2020-10-17,Glenn,21,1,0,0,0,California,CA
2020-10-17,Humboldt,23,4,2,1,2,California,CA
2020-10-17,Imperial,25,125,159,1,19,California,CA
2020-10-17,Inyo,27,20,55,0,1,California,CA
2020-10-17,Kern,29,495,541,0,32,California,CA
2020-10-17,Kings,31,79,91,0,23,California,CA
2020-10-17,Lake,33,39,83,0,2,California,CA
2020-10-17,Lassen,35,1,0,0,0,California,CA
2020-10-17,Los Angeles,37,8099,12006,65,1883,California,CA
2020-10-17,Madera,39,112,195,0,21,California,CA
2020-10-17,Marin,41,201,297,2,45,California,CA
2020-10-17,Mendocino,45,5,27,1,2,California,CA
2020-10-17,Merced,47,49,85,1,2,California,CA
2020-10-17,Modoc,49,1,0,0,0,California,CA
2020-10-17,Monterey,53,117,42,0,4,California,CA
2020-10-17,Napa,55,23,53,1,12,California,CA
2020-10-17,Nevada,57,6,15,0,2,California,CA
2020-10-17,Orange,59,1868,2360,10,327,California,CA
2020-10-17,Placer,61,27,66,0,8,California,CA
2020-10-17,Plumas,63,1,0,0,0,California,CA
2020-10-17,Riverside,65,1222,1778,7,146,California,CA
2020-10-17,Sacramento,67,621,895,3,81,California,CA
2020-10-17,San Benito,69,3,3,1,3,California,CA
2020-10-17,San Bernardino,71,1182,1967,10,150,California,CA
2020-10-17,San Diego,73,990,1319,5,137,California,CA
2020-10-17,San Francisco,75,230,259,1,33,California,CA
2020-10-17,San Joaquin,77,741,1012,2,97,California,CA
2020-10-17,San Luis Obispo,79,33,29,0,4,California,CA
2020-10-17,San Mateo,81,199,342,4,48,California,CA
2020-10-17,Santa Barbara,83,158,176,1,12,California,CA
2020-10-17,Santa Clara,85,575,577,3,38,California,CA
2020-10-17,Santa Cruz,87,29,45,0,11,California,CA
2020-10-17,Shasta,89,57,89,0,22,California,CA
2020-10-17,Siskiyou,93,1,0,0,0,California,CA
2020-10-17,Solano,95,73,171,1,14,California,CA
2020-10-17,Sonoma,97,289,477,1,29,California,CA
2020-10-17,Stanislaus,99,526,827,1,103,California,CA
2020-10-17,Sutter,101,34,3,0,0,California,CA
2020-10-17,Tehama,103,12,30,0,0,California,CA
2020-10-17,Trinity,105,1,0,0,0,California,CA
2020-10-17,Tulare,107,413,577,1,101,California,CA
2020-10-17,Tuolumne,109,12,0,0,0,California,CA
2020-10-17,Ventura,111,385,373,1,15,California,CA
2020-10-17,Yolo,113,64,82,1,18,California,CA
2020-10-17,Yuba,115,2,1,0,1,California,CA
2020-10-18,Alameda,1,673,1103,6,96,California,CA
2020-10-18,Amador,5,23,52,0,17,California,CA
2020-10-18,Butte,7,108,161,1,8,California,CA
2020-10-18,Calaveras,9,17,51,0,1,California,CA
2020-10-18,Colusa,11,42,30,0,2,California,CA
2020-10-18,Contra Costa,13,272,454,4,56,California,CA
2020-10-18,Del Norte,15,1,0,0,0,California,CA
2020-10-18,El Dorado,17,4,2,0,0,California,CA
2020-10-18,Fresno,19,465,516,4,67,California,CA
2020-10-18,Glenn,21,1,0,0,0,California,CA
2020-10-18,Humboldt,23,4,2,1,2,California,CA
2020-10-18,Imperial,25,125,159,1,19,California,CA
2020-10-18,Inyo,27,20,55,0,1,California,CA
2020-10-18,Kern,29,497,541,0,32,California,CA
2020-10-18,Kings,31,79,91,0,23,California,CA
2020-10-18,Lake,33,39,83,0,2,California,CA
2020-10-18,Lassen,35,1,0,0,0,California,CA
2020-10-18,Los Angeles,37,8106,12016,65,1884,California,CA
2020-10-18,Madera,39,112,195,0,21,California,CA
2020-10-18,Marin,41,201,297,2,45,California,CA
2020-10-18,Mendocino,45,5,27,1,2,California,CA
2020-10-18,Merced,47,49,85,1,2,California,CA
2020-10-18,Modoc,49,1,0,0,0,California,CA
2020-10-18,Monterey,53,117,42,0,4,California,CA
2020-10-18,Napa,55,24,53,1,12,California,CA
2020-10-18,Nevada,57,6,15,0,2,California,CA
2020-10-18,Orange,59,1868,2361,10,327,California,CA
2020-10-18,Placer,61,27,66,0,8,California,CA
2020-10-18,Plumas,63,1,0,0,0,California,CA
2020-10-18,Riverside,65,1222,1781,7,146,California,CA
2020-10-18,Sacramento,67,621,900,3,81,California,CA
2020-10-18,San Benito,69,3,3,1,3,California,CA
2020-10-18,San Bernardino,71,1182,1967,10,150,California,CA
2020-10-18,San Diego,73,990,1320,5,137,California,CA
2020-10-18,San Francisco,75,230,259,1,33,California,CA
2020-10-18,San Joaquin,77,743,1012,2,97,California,CA
2020-10-18,San Luis Obispo,79,33,29,0,4,California,CA
2020-10-18,San Mateo,81,199,342,4,48,California,CA
2020-10-18,Santa Barbara,83,158,176,1,12,California,CA
2020-10-18,Santa Clara,85,578,583,3,38,California,CA
2020-10-18,Santa Cruz,87,29,45,0,12,California,CA
2020-10-18,Shasta,89,57,89,0,22,California,CA
2020-10-18,Siskiyou,93,1,0,0,0,California,CA
2020-10-18,Solano,95,73,171,1,14,California,CA
2020-10-18,Sonoma,97,289,477,1,29,California,CA
2020-10-18,Stanislaus,99,527,834,1,103,California,CA
2020-10-18,Sutter,101,34,3,0,0,California,CA
2020-10-18,Tehama,103,12,30,0,0,California,CA
2020-10-18,Trinity,105,1,0,0,0,California,CA
2020-10-18,Tulare,107,413,577,1,101,California,CA
2020-10-18,Tuolumne,109,12,0,0,0,California,CA
2020-10-18,Ventura,111,385,373,1,15,California,CA
2020-10-18,Yolo,113,65,95,1,18,California,CA
2020-10-18,Yuba,115,2,1,0,1,California,CA
2020-10-19,Alameda,1,674,1103,6,96,California,CA
2020-10-19,Amador,5,23,52,0,17,California,CA
2020-10-19,Butte,7,108,161,1,8,California,CA
2020-10-19,Calaveras,9,17,51,0,1,California,CA
2020-10-19,Colusa,11,42,30,0,2,California,CA
2020-10-19,Contra Costa,13,273,454,4,56,California,CA
2020-10-19,Del Norte,15,1,0,0,0,California,CA
2020-10-19,El Dorado,17,4,2,0,0,California,CA
2020-10-19,Fresno,19,465,516,4,67,California,CA
2020-10-19,Glenn,21,1,0,0,0,California,CA
2020-10-19,Humboldt,23,4,2,1,2,California,CA
2020-10-19,Imperial,25,125,159,1,19,California,CA
2020-10-19,Inyo,27,20,55,0,11,California,CA
2020-10-19,Kern,29,498,541,0,32,California,CA
2020-10-19,Kings,31,79,91,0,23,California,CA
2020-10-19,Lake,33,39,83,0,2,California,CA
2020-10-19,Lassen,35,1,0,0,0,California,CA
2020-10-19,Los Angeles,37,8119,12028,65,1885,California,CA
2020-10-19,Madera,39,112,195,0,21,California,CA
2020-10-19,Marin,41,201,297,2,45,California,CA
2020-10-19,Mendocino,45,5,27,1,2,California,CA
2020-10-19,Merced,47,49,85,1,2,California,CA
2020-10-19,Modoc,49,1,0,0,0,California,CA
2020-10-19,Monterey,53,117,42,0,4,California,CA
2020-10-19,Napa,55,24,53,1,12,California,CA
2020-10-19,Nevada,57,6,15,0,2,California,CA
2020-10-19,Orange,59,1870,2363,10,328,California,CA
2020-10-19,Placer,61,27,66,0,8,California,CA
2020-10-19,Plumas,63,1,0,0,0,California,CA
2020-10-19,Riverside,65,1223,1781,7,146,California,CA
2020-10-19,Sacramento,67,623,903,3,81,California,CA
2020-10-19,San Benito,69,3,3,1,3,California,CA
2020-10-19,San Bernardino,71,1182,1973,10,150,California,CA
2020-10-19,San Diego,73,991,1322,5,137,California,CA
2020-10-19,San Francisco,75,230,259,1,33,California,CA
2020-10-19,San Joaquin,77,744,1013,2,97,California,CA
2020-10-19,San Luis Obispo,79,33,29,0,4,California,CA
2020-10-19,San Mateo,81,198,344,4,48,California,CA
2020-10-19,Santa Barbara,83,158,176,1,12,California,CA
2020-10-19,Santa Clara,85,579,583,3,38,California,CA
2020-10-19,Santa Cruz,87,29,45,0,12,California,CA
2020-10-19,Shasta,89,58,90,0,22,California,CA
2020-10-19,Siskiyou,93,1,0,0,0,California,CA
2020-10-19,Solano,95,73,171,1,14,California,CA
2020-10-19,Sonoma,97,292,482,1,29,California,CA
2020-10-19,Stanislaus,99,527,834,1,103,California,CA
2020-10-19,Sutter,101,34,3,0,0,California,CA
2020-10-19,Tehama,103,13,30,0,0,California,CA
2020-10-19,Trinity,105,1,0,0,0,California,CA
2020-10-19,Tulare,107,413,577,1,102,California,CA
2020-10-19,Tuolumne,109,13,0,0,0,California,CA
2020-10-19,Ventura,111,386,384,1,15,California,CA
2020-10-19,Yolo,113,65,95,1,18,California,CA
2020-10-19,Yuba,115,2,1,0,1,California,CA
2020-10-20,Alameda,1,674,1103,6,96,California,CA
2020-10-20,Amador,5,23,52,0,17,California,CA
2020-10-20,Butte,7,108,161,1,8,California,CA
2020-10-20,Calaveras,9,17,51,0,1,California,CA
2020-10-20,Colusa,11,42,30,0,2,California,CA
2020-10-20,Contra Costa,13,273,454,4,56,California,CA
2020-10-20,Del Norte,15,1,0,0,0,California,CA
2020-10-20,El Dorado,17,4,2,0,0,California,CA
2020-10-20,Fresno,19,475,516,4,67,California,CA
2020-10-20,Glenn,21,1,0,0,0,California,CA
2020-10-20,Humboldt,23,4,2,1,2,California,CA
2020-10-20,Imperial,25,125,159,1,19,California,CA
2020-10-20,Inyo,27,20,55,0,11,California,CA
2020-10-20,Kern,29,498,541,0,32,California,CA
2020-10-20,Kings,31,79,91,0,23,California,CA
2020-10-20,Lake,33,39,83,0,2,California,CA
2020-10-20,Lassen,35,1,0,0,0,California,CA
2020-10-20,Los Angeles,37,8129,12048,65,1886,California,CA
2020-10-20,Madera,39,112,195,0,21,California,CA
2020-10-20,Marin,41,201,297,2,45,California,CA
2020-10-20,Mendocino,45,5,27,1,2,California,CA
2020-10-20,Merced,47,49,85,1,2,California,CA
2020-10-20,Modoc,49,1,0,0,0,California,CA
2020-10-20,Monterey,53,117,42,0,4,California,CA
2020-10-20,Napa,55,24,53,1,12,California,CA
2020-10-20,Nevada,57,6,15,0,2,California,CA
2020-10-20,Orange,59,1871,2364,10,338,California,CA
2020-10-20,Placer,61,27,66,0,8,California,CA
2020-10-20,Plumas,63,1,0,0,0,California,CA
2020-10-20,Riverside,65,1225,1781,7,146,California,CA
2020-10-20,Sacramento,67,623,903,3,81,California,CA
2020-10-20,San Benito,69,3,3,1,3,California,CA
2020-10-20,San Bernardino,71,1182,1973,10,151,California,CA
2020-10-20,San Diego,73,991,1322,5,137,California,CA
2020-10-20,San Francisco,75,230,259,1,33,California,CA
2020-10-20,San Joaquin,77,745,1013,2,97,California,CA
2020-10-20,San Luis Obispo,79,33,29,0,4,California,CA
2020-10-20,San Mateo,81,198,344,4,48,California,CA
2020-10-20,Santa Barbara,83,158,176,1,12,California,CA
2020-10-20,Santa Clara,85,580,609,3,38,California,CA
2020-10-20,Santa Cruz,87,29,45,0,13,California,CA
2020-10-20,Shasta,89,58,90,0,22,California,CA
2020-10-20,Siskiyou,93,1,0,0,0,California,CA
2020-10-20,Solano,95,73,171,1,14,California,CA
2020-10-20,Sonoma,97,292,483,1,30,California,CA
2020-10-20,Stanislaus,99,527,834,1,103,California,CA
2020-10-20,Sutter,101,34,3,0,0,California,CA
2020-10-20,Tehama,103,13,30,0,1,California,CA
2020-10-20,Trinity,105,1,0,0,0,California,CA
2020-10-20,Tulare,107,414,577,1,102,California,CA
2020-10-20,Tuolumne,109,13,0,0,0,California,CA
2020-10-20,Ventura,111,386,384,1,15,California,CA
2020-10-20,Yolo,113,65,98,1,18,California,CA
2020-10-20,Yuba,115,2,1,0,1,California,CA
2020-10-21,Alameda,1,674,1122,6,96,California,CA
2020-10-21,Amador,5,23,52,0,17,California,CA
2020-10-21,Butte,7,108,161,1,8,California,CA
2020-10-21,Calaveras,9,17,51,0,1,California,CA
2020-10-21,Colusa,11,42,30,0,2,California,CA
2020-10-21,Contra Costa,13,273,454,4,56,California,CA
2020-10-21,Del Norte,15,1,0,0,0,California,CA
2020-10-21,El Dorado,17,4,2,0,0,California,CA
2020-10-21,Fresno,19,478,516,4,67,California,CA
2020-10-21,Glenn,21,1,0,0,0,California,CA
2020-10-21,Humboldt,23,4,2,1,2,California,CA
2020-10-21,Imperial,25,125,159,1,19,California,CA
2020-10-21,Inyo,27,20,55,0,11,California,CA
2020-10-21,Kern,29,498,541,0,32,California,CA
2020-10-21,Kings,31,79,91,0,23,California,CA
2020-10-21,Lake,33,39,83,0,2,California,CA
2020-10-21,Lassen,35,1,0,0,0,California,CA
2020-10-21,Los Angeles,37,8137,12054,65,1886,California,CA
2020-10-21,Madera,39,112,195,0,21,California,CA
2020-10-21,Marin,41,201,297,2,45,California,CA
2020-10-21,Mendocino,45,5,27,1,2,California,CA
2020-10-21,Merced,47,49,85,1,2,California,CA
2020-10-21,Modoc,49,2,0,0,0,California,CA
2020-10-21,Monterey,53,117,42,0,5,California,CA
2020-10-21,Napa,55,24,53,1,12,California,CA
2020-10-21,Nevada,57,6,15,0,2,California,CA
2020-10-21,Orange,59,1873,2364,10,338,California,CA
2020-10-21,Placer,61,27,66,0,8,California,CA
2020-10-21,Plumas,63,1,0,0,0,California,CA
2020-10-21,Riverside,65,1239,1793,7,147,California,CA
2020-10-21,Sacramento,67,645,929,3,81,California,CA
2020-10-21,San Benito,69,3,3,1,3,California,CA
2020-10-21,San Bernardino,71,1199,1975,10,152,California,CA
2020-10-21,San Diego,73,1003,1322,5,137,California,CA
2020-10-21,San Francisco,75,230,259,1,33,California,CA
2020-10-21,San Joaquin,77,749,1013,2,97,California,CA
2020-10-21,San Luis Obispo,79,33,29,0,4,California,CA
2020-10-21,San Mateo,81,198,344,4,48,California,CA
2020-10-21,Santa Barbara,83,158,176,1,12,California,CA
